node1	interaction	node2	connections
31727	0	55422	66
5599	0	857	21
55607	0	68882	2
18370	0	5796	4
32099	0	40960	5
19295	0	71459	4
123741	0	93609	4
22987	0	35517	3
1123	0	18783	2
51114	0	6056	2
307	0	5743	69
39511	0	77683	9
20092	0	82884	24
37531	0	60192	2
42683	0	89071	3
61579	0	65229	4
20360	0	21256	3
13326	0	13327	4
21287	0	43971	10
104934	0	71672	4
15988	0	23944	14
112698	0	120508	2
79318	0	93086	3
111754	0	85040	3
107602	0	120664	3
32205	0	43259	3
15316	0	7813	3
32537	0	93048	7
76519	0	90129	5
15976	0	3560	5
28509	0	7215	2
54227	0	54464	4
110227	0	77284	6
20835	0	98186	9
3190	0	36894	4
126269	0	21512	12
26750	0	95586	2
10804	0	55815	4
56681	0	74557	5
54565	0	80542	3
72533	0	87269	2
55897	0	69586	3
7713	0	85068	6
33667	0	83516	3
111772	0	2573	2
47720	0	59504	4
19742	0	27511	13
1025	0	76972	4
52318	0	91412	13
53420	0	62152	4
2531	0	6339	15
78417	0	78418	3
17993	0	30414	12
2442	0	6307	4
133014	0	63385	3
58140	0	60940	4
10581	0	3656	9
1029	0	89230	5
27433	0	42600	5
112686	0	22620	2
29212	0	30074	2
32823	0	33849	3
28137	0	6698	10
102292	0	50776	2
1170	0	75257	3
102728	0	106322	3
25732	0	45500	9
51349	0	75468	6
123641	0	34208	3
23618	0	99897	6
24695	0	5120	14
11128	0	30002	2
4429	0	95648	4
12806	0	32700	5
31862	0	39717	2
4615	0	4616	12
15811	0	39022	2
30854	0	59006	5
102101	0	61664	2
54100	0	7491	6
14748	0	38593	2
107965	0	21945	2
124618	0	7535	4
56053	0	98376	5
112669	0	91895	2
22114	0	3708	50
1431	0	53840	6
47204	0	57463	5
11594	0	917	64
114245	0	12692	2
128914	0	57875	2
33440	0	62721	6
10337	0	6413	11
10877	0	6992	27
19856	0	30425	10
16443	0	49034	2
21882	0	5931	4
56118	0	82574	6
120169	0	47550	5
107761	0	50131	31
1763	0	86838	4
19564	0	518	41
11267	0	47833	10
14451	0	622	3
2996	0	6328	2
58899	0	77163	2
7787	0	7788	63
69311	0	84619	4
326	0	43032	3
21107	0	51492	9
104649	0	75209	5
44645	0	6501	3
105620	0	76533	4
27154	0	37203	5
34096	0	59522	5
31099	0	82196	22
26901	0	4862	14
19968	0	6660	14
115	0	24	447
23034	0	37192	2
26863	0	28985	2
114934	0	65751	5
130384	0	22065	3
26595	0	36390	3
103515	0	109868	3
8522	0	98510	2
19476	0	88941	2
7522	0	7688	2
121407	0	5468	2
63465	0	68754	2
12761	0	53323	2
60985	0	88094	8
34153	0	34769	2
19412	0	37479	3
14885	0	46540	9
18985	0	42254	18
112086	0	99334	3
20678	0	89400	2
25446	0	54663	2
3646	0	79104	3
17008	0	24456	5
113707	0	133743	2
41964	0	5178	15
53352	0	67981	2
49036	0	56275	2
30778	0	53935	4
110314	0	127629	2
124174	0	24607	3
125620	0	128984	2
10574	0	51439	18
1057	0	18096	6
19762	0	49679	5
66133	0	73291	3
16310	0	74336	4
3476	0	6653	4
1827	0	32865	21
6309	0	8265	6
2298	0	38175	14
32179	0	95145	4
120500	0	13542	4
19767	0	20978	35
25146	0	8739	5
21323	0	3893	2
49718	0	99213	3
35239	0	80927	2
5505	0	96600	2
14139	0	22896	34
122995	0	87460	2
106111	0	27116	2
28830	0	4324	3
18963	0	57506	3
22880	0	70000	5
1123	0	1160	2
14692	0	50747	4
20385	0	6447	21
428	0	429	8
2400	0	4032	17
114911	0	73778	4
74815	0	94582	2
119766	0	20061	10
128883	0	73889	2
112564	0	19536	4
73573	0	9472	12
23145	0	71656	10
130282	0	14031	4
399	0	725	14
58770	0	75065	7
3038	0	8440	6
81125	0	81126	2
121873	0	49903	5
41601	0	88720	3
10347	0	4785	2
31393	0	34269	2
7780	0	79	8
23622	0	40604	20
51782	0	79965	5
48534	0	97974	3
100574	0	107520	3
125598	0	39166	5
128515	0	52214	3
106229	0	114244	3
16104	0	86508	4
36252	0	89384	6
112722	0	43491	4
56179	0	96537	5
1311	0	3262	7
49874	0	52120	2
17395	0	88734	2
18603	0	59920	2
66220	0	84683	9
16642	0	28785	5
14897	0	46368	3
3575	0	4684	9
54481	0	60516	3
11368	0	58893	6
29371	0	47127	2
37665	0	43525	4
36003	0	5532	9
13473	0	66977	3
116097	0	117143	2
46704	0	96447	15
103968	0	56956	3
3119	0	9761	9
6300	0	6301	12
16949	0	46439	7
13659	0	56318	2
16126	0	566	16
17655	0	3859	54
20854	0	61254	4
1224	0	65488	4
12457	0	12862	11
45362	0	98636	4
19395	0	28375	2
22021	0	55133	20
121948	0	72695	2
30727	0	5616	4
31378	0	81673	2
101187	0	94693	2
63607	0	97565	5
1103	0	14552	66
55046	0	55682	2
2531	0	8743	2
24133	0	48246	3
105292	0	44152	7
66358	0	74746	2
132960	0	8922	22
10660	0	16086	3
56686	0	73752	2
60930	0	951	6
15488	0	31283	14
121489	0	72321	3
1034	0	60937	64
50856	0	57802	5
24500	0	6922	32
22292	0	9454	19
15114	0	6382	7
6373	0	82909	2
78700	0	98844	9
65251	0	7898	2
20024	0	70210	4
24712	0	51104	20
122890	0	33432	5
49868	0	89620	5
24730	0	54344	39
22237	0	22238	3
3464	0	8425	2
41471	0	5124	7
17957	0	52286	16
20271	0	7911	23
72526	0	95742	9
114245	0	24939	2
61042	0	70912	4
46775	0	47167	3
50582	0	90541	2
67616	0	78289	9
114151	0	121161	4
26148	0	56259	12
34270	0	49166	3
11690	0	9394	2
34340	0	39968	3
17543	0	39616	4
30671	0	39968	5
114792	0	52418	2
102798	0	77429	3
116120	0	61994	3
10197	0	448	56
107797	0	97436	2
2305	0	8289	83
33609	0	49013	3
35464	0	66865	5
11037	0	19623	8
125160	0	15951	8
111008	0	5757	2
104746	0	28579	2
36741	0	64377	6
16102	0	27821	9
25350	0	53351	4
73649	0	78932	8
22379	0	94242	2
17471	0	72066	2
3404	0	9452	18
22138	0	4592	2
100502	0	87008	2
30764	0	84942	2
40830	0	75164	4
14172	0	19180	5
50709	0	72689	5
118034	0	54213	3
74507	0	81074	14
17593	0	20920	12
119458	0	129106	2
103907	0	131729	4
21648	0	22707	82
15466	0	16867	4
10233	0	11008	4
16170	0	7540	2
1198	0	1390	19
86207	0	86737	4
14720	0	28438	2
20779	0	55974	7
74137	0	9424	2
59543	0	93546	10
18181	0	4720	7
104385	0	47314	2
28787	0	69288	3
65375	0	96482	2
22064	0	8872	3
36948	0	81280	3
1231	0	19409	2
11599	0	6650	2
73069	0	90633	3
19670	0	45664	7
27321	0	48419	3
19617	0	49018	2
64826	0	65077	3
29498	0	41011	2
124978	0	70407	3
17541	0	49641	6
27706	0	69573	8
15433	0	85080	5
174	0	33712	17
55030	0	56833	3
52534	0	70976	10
10077	0	90576	2
4211	0	7366	23
18355	0	41439	18
51408	0	6390	27
55573	0	64945	9
129706	0	66725	4
16239	0	91401	8
11153	0	35168	27
15602	0	26061	36
26572	0	59690	2
11124	0	1752	4
22190	0	53879	2
15085	0	31597	6
103043	0	78733	2
102905	0	14382	2
14652	0	25231	3
1716	0	36765	5
35364	0	43789	12
34123	0	53537	2
14694	0	83631	21
115366	0	89832	4
28620	0	82763	5
12423	0	2203	13
17694	0	76202	3
38969	0	9006	3
41900	0	61856	2
131216	0	132963	4
10271	0	91609	3
2677	0	4430	2
117286	0	86340	2
20308	0	5891	5
74250	0	94877	3
109020	0	88678	3
126860	0	2779	3
23529	0	5319	4
58198	0	64202	19
22464	0	67711	3
11372	0	19132	2
18154	0	22001	12
27881	0	54875	11
14953	0	58456	2
54512	0	80939	3
63244	0	88196	2
11264	0	119815	3
34257	0	9402	6
123490	0	59480	2
121873	0	64775	5
488	0	489	119
17684	0	7034	6
117362	0	37525	3
2219	0	68093	19
34671	0	34871	16
14375	0	18948	8
28168	0	63353	2
102162	0	7878	2
46980	0	5653	8
16230	0	40569	14
76049	0	87599	2
77034	0	99678	4
108370	0	30395	3
13826	0	45015	4
115968	0	118025	2
1208	0	4003	4
25058	0	66354	20
73421	0	76234	3
15498	0	57675	7
17869	0	32855	3
6087	0	9469	9
130247	0	16637	5
23036	0	25142	11
33985	0	77532	13
115129	0	484	2
26318	0	27468	4
24846	0	71786	2
107829	0	123328	2
115455	0	40068	3
16224	0	20612	12
100856	0	36156	4
25175	0	26506	28
1310	0	16249	5
10487	0	32662	9
14276	0	2054	2
110147	0	19770	2
133032	0	95997	3
108091	0	122054	5
20461	0	20462	5
33575	0	3762	9
32388	0	96617	2
292	0	9780	85
35977	0	83125	3
1776	0	9815	4
115150	0	41146	2
35474	0	84157	6
52680	0	6920	8
126459	0	89518	5
26469	0	27403	2
24040	0	71773	5
36922	0	55042	8
36732	0	90473	7
17354	0	74337	3
338	0	9250	19
2023	0	37897	15
24915	0	57448	2
13317	0	13318	4
15967	0	44391	11
22898	0	7615	2
11210	0	12320	2
87879	0	96959	3
55332	0	67250	6
59636	0	69175	4
127549	0	56753	3
11210	0	62247	3
6078	0	9579	388
123232	0	42758	3
19533	0	43692	6
14820	0	3353	25
4283	0	62841	2
44907	0	45003	2
32771	0	73454	4
106287	0	4746	2
7089	0	74902	2
108247	0	73663	3
104453	0	78118	3
10617	0	32159	3
114713	0	65325	2
12450	0	5963	23
77837	0	86489	2
133508	0	34967	2
36902	0	37489	31
10099	0	119485	2
62772	0	82935	4
39399	0	59288	23
22307	0	44186	4
50620	0	6420	4
7251	0	7942	29
104402	0	11512	2
59079	0	70512	3
122727	0	58785	4
26619	0	86733	14
18679	0	4491	3
51900	0	87705	5
15868	0	23879	25
130911	0	9687	2
120091	0	28933	2
15190	0	32670	2
28665	0	88917	3
21208	0	85425	3
18972	0	4114	23
91377	0	97169	3
29766	0	44459	51
2167	0	5452	254
54544	0	58829	4
24323	0	77501	13
40678	0	99735	2
57157	0	98345	2
124496	0	18892	3
34398	0	62904	16
60600	0	70057	3
13313	0	15271	4
120575	0	61406	2
25983	0	98605	7
41578	0	68969	3
55490	0	57265	3
104914	0	109284	2
41815	0	68819	3
105766	0	74376	3
27392	0	39039	5
38864	0	84781	3
102439	0	37691	2
37053	0	63766	3
79503	0	96234	6
54113	0	71452	3
13230	0	28641	2
2482	0	72811	2
233	0	452	32
23273	0	3327	7
17427	0	33443	3
69324	0	94320	6
105017	0	28113	4
78961	0	86835	6
50861	0	61718	4
125319	0	5026	2
46777	0	99891	2
14863	0	82297	11
18197	0	49564	2
57932	0	95586	3
106223	0	122353	2
101399	0	1978	2
31409	0	90249	3
39700	0	82737	5
10387	0	10611	14
126512	0	33331	2
120655	0	38473	3
23318	0	55789	3
127467	0	39820	6
6287	0	84043	4
1076	0	17177	62
130356	0	131747	2
68945	0	71952	2
104072	0	97665	2
128468	0	59440	2
44216	0	80971	4
36240	0	7398	5
119779	0	95444	5
120684	0	80677	3
78438	0	83428	7
22163	0	66607	3
21940	0	88334	7
16187	0	28879	25
55880	0	8416	2
51862	0	88580	3
37367	0	49751	2
39722	0	53085	2
20571	0	42678	6
29861	0	29862	22
120098	0	84568	3
46577	0	70550	14
118499	0	89040	4
26463	0	46315	7
117628	0	3377	4
66262	0	91667	4
790	0	9267	4
4796	0	8897	11
16091	0	18783	13
19129	0	59088	7
114846	0	67999	3
30045	0	66478	3
47689	0	97866	3
61972	0	6703	10
7725	0	88637	18
2683	0	29282	4
27705	0	39003	5
21510	0	46890	23
14942	0	3461	2
30369	0	63151	2
11614	0	4224	29
29647	0	43274	3
110883	0	118778	3
119133	0	70145	5
43916	0	75719	3
20495	0	26303	23
114308	0	62670	4
18828	0	3428	65
70005	0	76655	5
124446	0	25629	6
2138	0	53921	3
18642	0	52422	17
2234	0	8487	10
3174	0	59796	14
100485	0	47392	5
111970	0	33531	3
1763	0	3694	5
61354	0	87130	2
19556	0	32206	7
34786	0	59694	3
100733	0	17617	2
1048	0	4279	95
12215	0	9423	8
103793	0	60950	2
29126	0	3543	4
28920	0	34679	2
1989	0	9693	7
1556	0	23908	3
111579	0	94884	2
29177	0	9927	5
40826	0	7339	5
12179	0	128	2
23153	0	83990	2
24017	0	42283	2
44639	0	68485	2
20565	0	4437	8
50418	0	51940	6
39755	0	56959	2
57054	0	85608	2
42770	0	82552	3
252	0	26367	3
14369	0	72047	2
18957	0	54367	9
3497	0	83033	2
21419	0	30704	73
51809	0	98355	2
64662	0	95249	3
14055	0	73556	2
103750	0	99531	5
26	0	480	9
114386	0	131137	4
12639	0	95169	2
119800	0	130812	5
28801	0	57653	14
26457	0	3015	2
116990	0	86966	4
35211	0	90749	3
12684	0	75897	7
110542	0	123911	5
28112	0	3600	4
3807	0	4685	2
100763	0	111012	2
36496	0	81993	2
39698	0	57543	12
11998	0	60368	5
20184	0	93849	2
48138	0	65864	2
27379	0	42666	23
85	0	968	40
62833	0	67337	2
10814	0	26606	5
13502	0	66268	8
41756	0	91193	2
32518	0	57646	2
27071	0	52619	2
101684	0	103464	2
100353	0	49217	4
14678	0	78932	5
117051	0	33218	4
2290	0	29325	11
103195	0	116953	2
29148	0	30195	37
29884	0	35244	3
3624	0	4807	18
17235	0	70919	9
128236	0	89355	2
22298	0	23957	19
4173	0	87907	5
124207	0	126111	2
21955	0	7801	5
19910	0	37343	2
26384	0	96846	2
30334	0	37090	19
48375	0	73903	5
52407	0	6151	17
31546	0	31547	3
20926	0	5841	3
24975	0	27814	6
127630	0	92627	2
104172	0	12409	3
74036	0	79230	5
60531	0	86189	2
11179	0	4222	56
26244	0	54791	3
52922	0	67007	3
17446	0	5899	11
63844	0	70666	2
13557	0	47220	4
30136	0	85012	27
4406	0	4637	5
43170	0	64265	2
12662	0	95826	3
38603	0	38604	11
1148	0	14197	55
35844	0	62914	4
21002	0	9252	20
29452	0	91285	3
18579	0	87377	2
100140	0	13507	2
1834	0	26504	71
10817	0	18992	26
10937	0	17872	29
33456	0	58460	4
41262	0	57715	3
103081	0	62000	4
125221	0	54450	2
117046	0	131549	2
18474	0	57622	2
1192	0	21553	4
117351	0	62171	3
19547	0	94871	3
38752	0	48215	2
36975	0	92181	22
12959	0	13165	4
102595	0	92492	3
76156	0	84818	6
54628	0	74670	4
7928	0	87279	5
69593	0	86775	3
64378	0	64379	2
23576	0	3841	9
102964	0	94322	2
106846	0	89069	3
115290	0	85862	3
23004	0	38347	12
19112	0	5142	2
38154	0	69365	10
10195	0	26520	15
2557	0	27179	2
45580	0	76608	2
33218	0	46237	6
12407	0	8442	44
55696	0	78697	4
29846	0	53437	2
48449	0	90338	3
32143	0	3356	9
28537	0	66468	5
40068	0	74444	6
216	0	39450	2
39042	0	50283	6
20813	0	25539	2
83892	0	83893	2
60219	0	64942	2
24321	0	40676	5
29932	0	5101	34
47790	0	60820	20
133290	0	45577	3
3543	0	63086	17
2812	0	3434	12
37301	0	72548	3
26623	0	59224	6
33229	0	64811	8
125160	0	26330	2
21831	0	95235	2
18368	0	23975	7
52147	0	57055	8
101678	0	97603	2
106752	0	113982	2
42544	0	52097	2
11967	0	52122	17
4233	0	5636	2
26015	0	5911	27
35942	0	9026	19
273	0	5642	6
19645	0	59960	4
118895	0	1300	5
26803	0	47754	5
35178	0	53824	15
15112	0	4061	14
42346	0	51533	7
30361	0	52868	2
126211	0	33343	4
129070	0	129789	3
49878	0	66141	3
73943	0	77518	4
58087	0	6183	17
16215	0	69870	3
11609	0	26362	16
14958	0	26968	2
49418	0	58012	2
3200	0	380	25
72339	0	76774	3
41599	0	60447	3
122834	0	46564	2
122186	0	45441	2
38847	0	4746	6
52652	0	73160	6
58379	0	71328	4
452	0	95	8
93510	0	94725	3
124	0	424	137
2993	0	48726	2
114541	0	84989	2
104677	0	59676	5
107543	0	112030	6
41534	0	42460	2
18552	0	58766	37
100526	0	31319	5
117514	0	120961	3
112089	0	36434	2
38823	0	5588	19
18709	0	65085	7
13467	0	14410	5
115915	0	23209	12
2757	0	9780	107
40186	0	42783	5
22746	0	32972	14
29344	0	92920	2
120700	0	33111	4
113806	0	80104	2
55498	0	69467	2
36908	0	67758	2
25452	0	88487	4
58076	0	67073	7
30543	0	80352	4
26546	0	26548	34
12155	0	32923	18
14968	0	23949	13
28556	0	37307	5
103907	0	74796	4
21513	0	38562	15
15268	0	34273	7
14861	0	7343	7
107240	0	82030	3
13299	0	27466	13
20887	0	75205	4
132743	0	38134	2
34525	0	70511	6
54798	0	61153	2
13604	0	23599	2
120512	0	60096	3
84779	0	93717	10
23525	0	39398	4
25450	0	50606	2
7708	0	78730	3
7067	0	94049	2
121933	0	71887	2
106953	0	53581	6
21943	0	25008	28
74073	0	80169	6
12419	0	21477	27
25808	0	79388	3
35686	0	45952	5
1231	0	13563	16
45531	0	52572	9
16533	0	54462	4
19665	0	20785	3
25214	0	66305	30
87156	0	9942	3
15105	0	7694	7
30918	0	6255	14
40556	0	72123	5
55844	0	69599	5
11046	0	39178	10
16113	0	27595	4
118519	0	129393	3
65633	0	67767	10
52978	0	62904	28
112587	0	59805	2
20346	0	32346	3
23560	0	88424	6
128108	0	55259	2
19820	0	22458	9
112087	0	66547	2
34368	0	51880	18
100012	0	94468	7
32661	0	3952	3
37248	0	68248	3
100224	0	113860	3
128324	0	5002	2
102189	0	94206	3
51307	0	53504	6
128777	0	17186	2
15889	0	71706	2
5666	0	9184	16
8340	0	8418	11
90811	0	97309	2
45592	0	8376	2
23310	0	33213	33
34344	0	37890	10
17659	0	23734	40
15110	0	1584	10
22233	0	40605	14
3876	0	8037	5
29656	0	83847	2
121069	0	17376	2
29047	0	40809	16
19548	0	83894	2
1106	0	2560	38
56817	0	56919	2
107890	0	43859	9
107141	0	85268	3
22722	0	29909	22
103176	0	64943	4
29041	0	91939	2
48985	0	93905	6
19061	0	21542	3
39985	0	48903	2
113075	0	77110	2
55860	0	98792	2
71989	0	93623	2
131117	0	65581	4
31739	0	49434	8
78005	0	79171	2
42078	0	75014	3
14511	0	32925	3
40846	0	60723	12
100659	0	6091	4
184	0	74083	12
100838	0	61423	3
103280	0	42021	3
45511	0	7711	20
73599	0	9587	7
4037	0	52387	11
128773	0	75853	2
115941	0	32798	3
106553	0	15213	2
100743	0	88192	3
102640	0	54629	6
20779	0	38433	7
45703	0	75988	2
18734	0	55856	3
114730	0	4090	2
23278	0	93541	9
63652	0	88811	2
47463	0	7956	41
678	0	784	25
117495	0	61498	2
29637	0	63636	4
5821	0	6245	8
2062	0	30125	2
36159	0	44316	3
71797	0	75126	12
24928	0	25672	2
52700	0	80305	2
111392	0	90574	2
104179	0	87582	2
55452	0	62233	4
130144	0	69783	2
17155	0	83004	7
21485	0	22329	4
10919	0	73624	12
1396	0	24589	2
31234	0	9666	3
26263	0	6276	7
48463	0	48796	5
16307	0	22730	39
25262	0	35524	2
38896	0	45233	10
23274	0	34229	15
10397	0	7465	24
22299	0	9235	69
10350	0	11781	4
24980	0	36815	32
110304	0	24347	3
28060	0	71426	3
101349	0	111883	2
41410	0	44199	5
33093	0	65035	2
37961	0	77442	7
51781	0	91287	3
11047	0	19771	4
10534	0	3246	319
5890	0	6450	150
39033	0	42044	18
40393	0	8421	8
2082	0	4443	2
10833	0	48498	7
49250	0	5899	10
62861	0	78363	3
36249	0	9598	34
128607	0	75802	5
661	0	84267	4
5492	0	9430	2
11517	0	62898	3
55361	0	95398	2
102162	0	26326	6
43642	0	55332	4
76471	0	95230	3
11323	0	32316	11
48059	0	54133	4
12147	0	49904	13
39178	0	54702	3
363	0	971	17
45893	0	58272	5
154	0	5055	16
34867	0	4435	7
12237	0	17193	4
2554	0	93557	5
16911	0	30428	4
127312	0	41559	5
10544	0	30894	2
19880	0	25546	2
57597	0	9141	2
26455	0	69443	2
6319	0	64662	2
656	0	660	2
41459	0	85760	3
7341	0	7341	2
28594	0	842	74
63718	0	90632	2
13383	0	83257	7
42988	0	66953	3
71622	0	8619	12
125927	0	87693	3
30919	0	39711	2
49326	0	70116	3
42753	0	76174	5
33830	0	57331	2
106741	0	93276	2
19888	0	2652	115
121064	0	132171	2
61900	0	9333	11
15689	0	3807	2
54839	0	95948	2
35502	0	89393	12
12806	0	1690	7
124190	0	62644	4
42307	0	49486	2
56009	0	74457	2
120733	0	50845	7
21349	0	66576	3
33370	0	38601	6
12199	0	39294	10
89931	0	96231	2
1933	0	40513	7
54911	0	88256	5
36245	0	63524	3
24763	0	77691	4
118918	0	122772	2
21973	0	4785	3
128572	0	31335	6
39665	0	48750	3
12317	0	15992	24
129207	0	8196	2
12407	0	8092	20
25452	0	70829	3
2111	0	43505	2
1639	0	7095	12
55159	0	7532	3
122020	0	18848	7
100985	0	48402	2
11669	0	24303	2
48560	0	8003	2
10815	0	57604	3
19760	0	2633	41
15180	0	2656	6
10191	0	26908	3
50708	0	8757	3
60122	0	76576	2
12136	0	55828	3
49579	0	73865	2
36098	0	9725	5
103403	0	67393	5
12237	0	27653	2
20815	0	996	286
22734	0	24543	2
50897	0	86267	2
118588	0	98525	3
119980	0	43488	6
15256	0	9901	21
108294	0	24325	4
32391	0	3705	2
34279	0	89254	3
108702	0	131066	5
107551	0	14835	5
16449	0	37103	19
21077	0	75980	3
123045	0	65059	3
101057	0	84933	2
16342	0	50353	4
17817	0	7200	14
1005	0	10086	78
37022	0	4309	10
104693	0	55775	5
4538	0	65556	10
16102	0	77942	7
59290	0	95674	2
121446	0	129737	2
6543	0	6544	4
107361	0	59393	7
27612	0	31140	12
30995	0	49004	3
76899	0	94449	2
1612	0	58084	5
11044	0	18691	24
73240	0	75087	3
40830	0	61044	6
436	0	46087	49
108805	0	76862	8
34502	0	72732	2
12879	0	12880	4
27257	0	44902	8
29538	0	33815	2
32738	0	61500	3
12782	0	61614	2
94295	0	99979	4
1734	0	9071	2
17205	0	26059	7
30243	0	6940	2
42278	0	52403	4
119169	0	122466	3
37229	0	76554	5
23569	0	48610	4
27944	0	88021	2
114665	0	42682	9
48216	0	77682	5
26134	0	86723	4
94816	0	95174	2
52612	0	69934	3
25565	0	83923	2
67060	0	7473	3
27297	0	89756	6
28580	0	39364	17
14759	0	31672	13
121619	0	84652	2
11211	0	52680	9
63861	0	6460	2
548	0	76055	4
6985	0	98337	2
100840	0	36802	5
18192	0	56110	3
24198	0	64715	7
38156	0	75271	2
55027	0	60785	2
24206	0	69418	3
123956	0	37924	2
27950	0	75522	7
50313	0	66033	2
16212	0	23620	12
120842	0	71406	2
27262	0	86838	2
41980	0	56483	8
112699	0	67772	4
35582	0	65904	4
42728	0	63525	3
14972	0	39420	5
24484	0	71854	3
10048	0	83554	2
22213	0	59809	2
62180	0	87861	2
109072	0	73899	5
34072	0	43406	3
1386	0	1537	8
103404	0	114208	3
27943	0	32281	24
100825	0	124940	2
12237	0	45875	4
15125	0	71425	5
84808	0	9654	4
15587	0	15778	3
35058	0	76776	3
10125	0	25969	8
130533	0	27683	3
25452	0	28752	8
22211	0	39246	2
11242	0	59216	14
16557	0	8938	16
81455	0	86180	2
16936	0	23944	9
16824	0	20798	5
1734	0	82900	3
102298	0	44570	3
35861	0	88729	3
15731	0	7626	4
42006	0	8473	2
41711	0	53741	12
102506	0	23220	2
20357	0	74119	16
11878	0	23546	17
15979	0	75387	3
20490	0	58019	4
37540	0	37541	3
25064	0	5347	34
10674	0	64761	7
72126	0	97662	2
32099	0	61964	3
102353	0	72447	3
12426	0	35911	3
18206	0	26010	4
23789	0	75232	17
54840	0	94007	3
48921	0	5069	4
14677	0	78932	9
29700	0	59992	4
29507	0	68032	2
12896	0	18497	14
25408	0	34846	11
31817	0	9428	4
19706	0	26352	5
109192	0	62854	4
106977	0	83867	3
109318	0	120231	4
126315	0	56035	3
14468	0	26628	5
14141	0	33775	61
82985	0	87330	5
22571	0	33109	3
265	0	33151	4
24444	0	57790	2
35237	0	42772	3
127604	0	73922	2
18084	0	43578	4
80370	0	92383	3
18665	0	8705	9
15562	0	73992	2
24068	0	59636	7
111570	0	129189	5
40485	0	68671	6
483	0	62905	6
52505	0	6815	20
38738	0	58117	6
54816	0	56384	3
58860	0	88837	3
52803	0	84543	7
60304	0	91940	4
121628	0	53673	2
19422	0	2088	4
35859	0	63881	19
131072	0	67241	3
44200	0	81004	4
101669	0	94227	3
15061	0	52374	5
22233	0	25808	58
128654	0	88759	2
114269	0	1954	7
4103	0	44350	10
17622	0	22996	4
21446	0	4233	10
80321	0	94036	2
115956	0	54856	2
115821	0	71789	3
80408	0	93184	4
19180	0	54759	14
1984	0	6361	139
129048	0	50888	3
29015	0	59882	5
131	0	2152	10
46429	0	58647	10
19417	0	81427	8
18363	0	2624	13
12355	0	418	151
7913	0	79341	3
35026	0	9101	2
20869	0	32252	2
62144	0	91544	9
38641	0	62396	6
109351	0	121289	3
22278	0	3080	8
33451	0	56074	8
111843	0	113238	2
22074	0	23353	3
11652	0	31773	5
13977	0	6447	80
127627	0	132595	3
118340	0	99685	3
52738	0	6178	7
16160	0	5229	41
56446	0	63285	4
108681	0	89477	2
17297	0	67737	7
1526	0	29542	12
11818	0	29915	2
10138	0	21645	494
63518	0	93602	6
18879	0	1998	15
103374	0	104269	3
30929	0	87293	5
101860	0	8472	3
1199	0	6020	6
2383	0	4602	116
43863	0	55008	9
2891	0	874	5
31649	0	4215	4
18729	0	74398	2
31202	0	4205	4
14468	0	51069	9
27685	0	9483	2
36887	0	419	2
103495	0	72148	2
107771	0	85854	2
62013	0	82466	2
14279	0	35549	3
54148	0	7754	2
23954	0	76462	12
129106	0	62527	5
17205	0	20504	8
12632	0	94696	2
109253	0	95261	2
116459	0	120545	2
13178	0	44857	16
14591	0	799	4
13248	0	16042	2
140	0	39337	144
5049	0	8409	2
91186	0	94809	3
103649	0	126700	2
3152	0	88312	13
20190	0	3609	31
2742	0	4397	6
59191	0	8011	2
131676	0	6827	3
114738	0	96782	3
23271	0	8240	6
17687	0	4247	3
17038	0	2177	10
18502	0	18503	12
45947	0	74446	8
130170	0	70807	3
63938	0	74164	5
69869	0	82495	4
13837	0	35909	18
69874	0	69875	5
33066	0	4913	11
12151	0	30769	2
107814	0	49153	3
35694	0	89922	3
79241	0	8836	6
30935	0	95531	2
31812	0	48926	2
36591	0	5482	4
24974	0	433	18
108296	0	125676	2
105364	0	37360	2
28507	0	48779	5
102151	0	11609	2
16400	0	38125	26
27679	0	42494	2
25479	0	83659	10
82153	0	8273	9
29869	0	61954	2
62530	0	70738	2
130096	0	61439	2
13413	0	52626	2
117693	0	71024	3
29861	0	763	2
22549	0	79867	2
102999	0	119542	6
53557	0	68411	3
53531	0	88456	2
101716	0	104943	3
26697	0	36070	20
66819	0	79502	2
19690	0	25326	2
17713	0	39730	12
30497	0	42005	5
31181	0	72994	9
47531	0	8966	6
65651	0	7034	4
104416	0	115716	2
26	0	3603	112
6291	0	6291	2
16444	0	25467	20
37347	0	71824	2
57466	0	7274	2
101953	0	27009	3
126207	0	80697	2
23052	0	77288	2
72382	0	98859	3
11011	0	24650	10
25699	0	399	3
60018	0	78333	4
54903	0	94293	2
24199	0	93522	4
36435	0	8023	4
1037	0	14079	4
11120	0	74961	3
17041	0	9261	9
59707	0	64129	3
60637	0	66285	3
101127	0	7021	3
53837	0	69872	7
11631	0	2797	138
15701	0	86924	2
59389	0	81448	3
22272	0	78504	2
1365	0	51030	12
102574	0	102977	2
67340	0	78304	2
110297	0	117357	5
46927	0	6885	3
124570	0	85214	2
38775	0	989	9
19072	0	75292	5
18709	0	80162	2
25065	0	58459	2
54717	0	90210	4
1766	0	38	404
66087	0	85550	3
67236	0	80749	4
111771	0	77844	3
